2021/03/15(15:54:17),-0.002,0.9,
2021/03/15(15:54:17),-0.001,-0.68,
2021/03/15(15:54:17),-0.004,-0.71,
2021/03/15(15:54:17),-0.0,-0.86,
2021/03/15(15:54:18),-0.004,0.25,
2021/03/15(15:54:18),-0.002,0.26,
2021/03/15(15:54:18),0.001,0.57,
2021/03/15(15:54:18),-0.001,0.07,
2021/03/15(15:54:18),-0.0,0.51,
2021/03/15(15:54:19),-0.002,0.59,
2021/03/15(15:54:19),-0.003,-0.35,
2021/03/15(15:54:19),-0.002,-0.06,
2021/03/15(15:54:19),-0.002,-0.36,
2021/03/15(15:54:19),-0.004,-0.71,
2021/03/15(15:54:20),-0.004,-0.28,
2021/03/15(15:54:20),-0.003,-0.47,
2021/03/15(15:54:20),-0.003,-0.68,
2021/03/15(15:54:20),-0.0,0.59,
2021/03/15(15:54:20),-0.001,-0.6,
2021/03/15(15:54:21),-0.002,0.89,
2021/03/15(15:54:21),-0.001,-0.82,
2021/03/15(15:54:21),0.001,-0.14,
2021/03/15(15:54:21),0.001,-0.38,
2021/03/15(15:54:21),-0.003,-0.02,
2021/03/15(15:54:22),-0.0,-0.85,
2021/03/15(15:54:22),0.001,-0.59,
2021/03/15(15:54:22),0.001,0.58,
2021/03/15(15:54:22),0.0,0.65,
2021/03/15(15:54:22),-0.002,0.61,
2021/03/15(15:54:23),-0.0,-0.28,
2021/03/15(15:54:23),-0.001,0.94,
2021/03/15(15:54:23),-0.001,-0.46,
2021/03/15(15:54:23),0.0,0.16,
2021/03/15(15:54:23),0.001,-0.17,
2021/03/15(15:54:24),-0.002,0.13,
2021/03/15(15:54:24),-0.003,0.44,
2021/03/15(15:54:24),-0.002,0.59,
2021/03/15(15:54:24),-0.003,-0.28,
2021/03/15(15:54:24),-0.001,0.72,
2021/03/15(15:54:24),-0.002,-0.71,
2021/03/15(15:54:25),-0.003,0.43,
2021/03/15(15:54:25),-0.003,0.09,
2021/03/15(15:54:25),-0.002,0.84,
2021/03/15(15:54:25),-0.003,0.11,
2021/03/15(15:54:25),-0.001,0.83,
2021/03/15(15:54:26),-0.0,0.85,
2021/03/15(15:54:26),0.001,0.6,
2021/03/15(15:54:26),-0.0,0.89,
2021/03/15(15:54:26),-0.001,0.33,
2021/03/15(15:54:26),-0.006,0.85,
2021/03/15(15:54:27),-0.004,0.85,
2021/03/15(15:54:27),-0.004,0.74,
2021/03/15(15:54:27),-0.002,-0.37,
2021/03/15(15:54:27),-0.005,0.03,
2021/03/15(15:54:27),-0.001,0.63,
2021/03/15(15:54:28),-0.005,0.91,
2021/03/15(15:54:28),-0.002,-0.11,
2021/03/15(15:54:28),-0.0,-0.71,
2021/03/15(15:54:28),-0.003,0.69,
2021/03/15(15:54:28),-0.004,0.31,
2021/03/15(15:54:29),-0.001,0.11,
2021/03/15(15:54:29),-0.002,-0.04,
2021/03/15(15:54:29),-0.003,-0.96,
2021/03/15(15:54:29),-0.002,-0.12,
2021/03/15(15:54:29),-0.002,-0.8,
2021/03/15(15:54:30),-0.001,0.65,
2021/03/15(15:54:30),-0.002,0.72,
2021/03/15(15:54:30),-0.004,0.8,
2021/03/15(15:54:30),-0.001,0.0,
2021/03/15(15:54:30),-0.004,-0.82,
2021/03/15(15:54:30),-0.004,0.19,
2021/03/15(15:54:31),-0.004,0.63,
2021/03/15(15:54:31),-0.003,-0.42,
2021/03/15(15:54:31),-0.002,-0.33,
2021/03/15(15:54:31),-0.002,0.51,
2021/03/15(15:54:31),0.0,-0.05,
2021/03/15(15:54:32),-0.001,-0.71,
2021/03/15(15:54:32),-0.002,0.91,
2021/03/15(15:54:32),-0.001,-0.4,
2021/03/15(15:54:32),-0.002,0.92,
2021/03/15(15:54:32),-0.001,-0.61,
2021/03/15(15:54:33),-0.005,0.84,
2021/03/15(15:54:33),0.0,0.13,
2021/03/15(15:54:33),-0.002,0.08,
2021/03/15(15:54:33),-0.001,0.2,
2021/03/15(15:54:33),-0.003,-0.55,
2021/03/15(15:54:34),-0.003,-0.21,
2021/03/15(15:54:34),-0.003,0.02,
2021/03/15(15:54:34),-0.001,0.67,
2021/03/15(15:54:34),-0.002,0.69,
2021/03/15(15:54:34),-0.004,-0.71,
2021/03/15(15:54:35),-0.002,-0.82,
2021/03/15(15:54:35),-0.001,-0.95,
2021/03/15(15:54:35),-0.001,-0.63,
2021/03/15(15:54:35),-0.003,0.29,
2021/03/15(15:54:35),-0.003,0.15,
2021/03/15(15:54:36),-0.001,-0.28,
2021/03/15(15:54:36),-0.003,0.6,
2021/03/15(15:54:36),-0.0,-0.21,
2021/03/15(15:54:36),-0.002,0.24,
2021/03/15(15:54:36),-0.002,0.8,
2021/03/15(15:54:36),-0.005,0.58,
2021/03/15(15:54:37),-0.003,0.15,
2021/03/15(15:54:37),-0.002,-0.79,
2021/03/15(15:54:37),-0.004,0.45,
2021/03/15(15:54:37),-0.003,-0.05,
2021/03/15(15:54:37),-0.003,-0.9,
2021/03/15(15:54:38),-0.002,-0.18,
2021/03/15(15:54:38),-0.004,-0.18,
2021/03/15(15:54:38),-0.001,0.01,
2021/03/15(15:54:38),-0.003,-0.65,
2021/03/15(15:54:38),-0.004,-0.16,
2021/03/15(15:54:39),-0.004,-0.95,
2021/03/15(15:54:39),-0.004,0.77,
2021/03/15(15:54:39),-0.004,-0.51,
2021/03/15(15:54:39),-0.003,0.44,
2021/03/15(15:54:39),-0.002,-0.76,
2021/03/15(15:54:40),-0.003,-0.39,
2021/03/15(15:54:40),-0.005,-0.62,
2021/03/15(15:54:40),-0.006,0.07,
2021/03/15(15:54:40),-0.003,-0.87,
2021/03/15(15:54:40),-0.003,-0.49,
2021/03/15(15:54:41),-0.003,-0.02,
2021/03/15(15:54:41),-0.002,-1.0,
2021/03/15(15:54:41),-0.0,-0.11,
2021/03/15(15:54:41),-0.002,-0.01,
2021/03/15(15:54:41),-0.004,-0.26,
2021/03/15(15:54:41),-0.003,0.28,
2021/03/15(15:54:42),-0.003,-0.53,
2021/03/15(15:54:42),-0.002,-0.07,
2021/03/15(15:54:42),-0.005,0.68,
2021/03/15(15:54:42),-0.003,-0.24,
2021/03/15(15:54:42),-0.002,-0.47,
2021/03/15(15:54:43),-0.006,-0.13,
2021/03/15(15:54:43),-0.005,0.19,
2021/03/15(15:54:43),-0.002,-0.94,
2021/03/15(15:54:43),-0.006,-0.69,
2021/03/15(15:54:43),-0.005,0.49,
2021/03/15(15:54:44),0.001,-0.91,
2021/03/15(15:54:44),-0.001,-0.68,
2021/03/15(15:54:44),-0.003,0.84,
2021/03/15(15:54:44),-0.001,0.53,
2021/03/15(15:54:44),-0.003,0.88,
2021/03/15(15:54:45),-0.003,0.38,
2021/03/15(15:54:45),0.0,-0.93,
2021/03/15(15:54:45),-0.003,0.58,
2021/03/15(15:54:45),-0.006,0.75,
2021/03/15(15:54:45),-0.003,-0.08,
2021/03/15(15:54:46),-0.002,-0.71,
2021/03/15(15:54:46),0.001,-0.4,
2021/03/15(15:54:46),-0.004,-0.73,
2021/03/15(15:54:46),-0.001,-0.61,
2021/03/15(15:54:46),-0.002,0.64,
2021/03/15(15:54:47),-0.003,0.36,
2021/03/15(15:54:47),-0.001,-0.89,
2021/03/15(15:54:47),-0.003,-0.45,
2021/03/15(15:54:47),-0.004,0.59,
2021/03/15(15:54:47),-0.004,-0.51,
2021/03/15(15:54:47),-0.002,0.72,
2021/03/15(15:54:48),-0.003,0.9,
2021/03/15(15:54:48),-0.004,0.42,
2021/03/15(15:54:48),-0.001,-0.79,
2021/03/15(15:54:48),-0.003,-0.66,
2021/03/15(15:54:48),-0.002,-0.07,
2021/03/15(15:54:49),-0.003,0.01,
2021/03/15(15:54:49),-0.003,-0.52,
2021/03/15(15:54:49),-0.004,0.32,
2021/03/15(15:54:49),-0.004,0.65,
2021/03/15(15:54:49),-0.004,-0.98,
2021/03/15(15:54:50),-0.002,0.19,
2021/03/15(15:54:50),-0.003,-0.63,
2021/03/15(15:54:50),-0.005,0.36,
2021/03/15(15:54:50),-0.005,-0.92,
2021/03/15(15:54:50),-0.003,0.33,
2021/03/15(15:54:51),-0.003,-0.63,
2021/03/15(15:54:51),-0.004,-0.06,
2021/03/15(15:54:51),-0.002,-0.9,
2021/03/15(15:54:51),-0.004,0.05,
2021/03/15(15:54:51),-0.002,-0.93,
2021/03/15(15:54:52),-0.002,0.74,
2021/03/15(15:54:52),-0.003,0.07,
2021/03/15(15:54:52),-0.003,-0.86,
2021/03/15(15:54:52),-0.002,-0.61,
2021/03/15(15:54:52),-0.002,-0.13,
2021/03/15(15:54:53),-0.002,-0.52,
2021/03/15(15:54:53),-0.005,0.13,
2021/03/15(15:54:53),-0.003,0.6,
2021/03/15(15:54:53),-0.002,-0.3,
2021/03/15(15:54:53),-0.001,0.56,
2021/03/15(15:54:53),-0.003,-0.74,
2021/03/15(15:54:54),-0.007,0.22,
2021/03/15(15:54:54),-0.002,0.99,
2021/03/15(15:54:54),-0.002,-0.04,
2021/03/15(15:54:54),-0.002,0.41,
2021/03/15(15:54:54),-0.003,-0.65,
2021/03/15(15:54:55),-0.002,-0.29,
2021/03/15(15:54:55),-0.001,0.07,
2021/03/15(15:54:55),-0.001,-0.08,
2021/03/15(15:54:55),-0.003,0.52,
2021/03/15(15:54:55),-0.004,-0.87,
2021/03/15(15:54:56),-0.003,-0.97,
2021/03/15(15:54:56),-0.003,-0.83,
2021/03/15(15:54:56),-0.001,0.88,
2021/03/15(15:54:56),0.001,-0.57,
2021/03/15(15:54:56),-0.005,-0.12,
2021/03/15(15:54:57),-0.003,0.66,
2021/03/15(15:54:57),-0.002,-0.62,
2021/03/15(15:54:57),-0.0,0.67,
2021/03/15(15:54:57),-0.0,0.22,
2021/03/15(15:54:57),-0.002,0.31,
2021/03/15(15:54:58),0.001,0.2,
2021/03/15(15:54:58),-0.0,-0.36,
2021/03/15(15:54:58),-0.0,-0.95,
2021/03/15(15:54:58),0.0,-0.58,
2021/03/15(15:54:58),-0.0,0.88,
2021/03/15(15:54:59),-0.004,-0.15,
2021/03/15(15:54:59),-0.001,-0.27,
2021/03/15(15:54:59),-0.001,0.97,
2021/03/15(15:54:59),-0.003,-0.48,
2021/03/15(15:54:59),-0.001,0.86,
2021/03/15(15:54:59),-0.004,0.17,
2021/03/15(15:55:00),-0.003,0.23,
2021/03/15(15:55:00),-0.004,0.96,
2021/03/15(15:55:00),0.001,-0.21,
2021/03/15(15:55:00),0.003,-0.58,
2021/03/15(15:55:00),-0.003,0.97,
2021/03/15(15:55:01),-0.002,0.11,
2021/03/15(15:55:01),-0.002,0.44,
2021/03/15(15:55:01),-0.004,0.25,
2021/03/15(15:55:01),-0.002,-0.28,
2021/03/15(15:55:02),-0.001,0.15,
2021/03/15(15:55:02),-0.001,0.61,
2021/03/15(15:55:02),-0.002,0.77,
2021/03/15(15:55:02),-0.003,-0.72,
2021/03/15(15:55:02),-0.001,0.35,
2021/03/15(15:55:02),-0.001,-0.61,
2021/03/15(15:55:03),-0.001,0.23,
2021/03/15(15:55:03),-0.001,0.91,
2021/03/15(15:55:03),-0.005,0.59,
2021/03/15(15:55:03),-0.002,0.48,
2021/03/15(15:55:03),-0.003,-0.48,
2021/03/15(15:55:04),-0.001,-0.92,
2021/03/15(15:55:04),0.001,0.21,
2021/03/15(15:55:04),-0.001,-0.31,
2021/03/15(15:55:04),-0.001,0.81,
2021/03/15(15:55:04),-0.003,-0.87,
2021/03/15(15:55:05),-0.002,0.54,
2021/03/15(15:55:05),-0.003,-0.31,
2021/03/15(15:55:05),-0.0,-0.2,
2021/03/15(15:55:05),-0.003,-0.73,
2021/03/15(15:55:05),-0.005,0.88,
2021/03/15(15:55:06),-0.003,-0.36,
2021/03/15(15:55:06),-0.003,0.06,
2021/03/15(15:55:06),-0.003,-0.73,
2021/03/15(15:55:06),-0.001,0.31,
2021/03/15(15:55:06),-0.001,0.57,
2021/03/15(15:55:07),-0.002,0.27,
2021/03/15(15:55:07),-0.003,0.38,
2021/03/15(15:55:07),-0.001,-0.58,
2021/03/15(15:55:07),-0.001,-0.35,
2021/03/15(15:55:07),-0.001,-0.89,
2021/03/15(15:55:07),-0.0,0.02,
2021/03/15(15:55:08),-0.003,0.73,
2021/03/15(15:55:08),-0.001,-0.64,
2021/03/15(15:55:08),-0.003,0.64,
2021/03/15(15:55:08),-0.003,-0.99,
2021/03/15(15:55:08),-0.0,-0.6,
2021/03/15(15:55:09),-0.002,0.55,
2021/03/15(15:55:09),-0.003,0.87,
2021/03/15(15:55:09),-0.002,-0.99,
2021/03/15(15:55:09),-0.002,0.99,
2021/03/15(15:55:09),0.002,-0.43,
2021/03/15(15:55:10),-0.003,-0.57,
2021/03/15(15:55:10),-0.002,-0.18,
2021/03/15(15:55:10),-0.001,-0.61,
2021/03/15(15:55:10),-0.002,-0.39,
2021/03/15(15:55:10),-0.002,-0.68,
2021/03/15(15:55:11),-0.001,0.84,
2021/03/15(15:55:11),-0.001,-0.44,
2021/03/15(15:55:11),-0.001,0.07,
2021/03/15(15:55:11),0.001,-0.92,
2021/03/15(15:55:11),-0.002,0.87,
2021/03/15(15:55:12),-0.002,0.32,
2021/03/15(15:55:12),-0.001,0.57,
2021/03/15(15:55:12),0.003,0.64,
2021/03/15(15:55:12),-0.006,0.28,
2021/03/15(15:55:12),-0.001,-0.77,
2021/03/15(15:55:13),0.002,-0.56,
2021/03/15(15:55:13),-0.001,0.32,
2021/03/15(15:55:13),-0.0,-0.15,
2021/03/15(15:55:13),-0.0,0.64,
2021/03/15(15:55:13),0.0,0.26,
2021/03/15(15:55:13),0.0,-0.9,
2021/03/15(15:55:14),0.002,0.9,
2021/03/15(15:55:14),-0.001,-0.76,
2021/03/15(15:55:14),-0.001,0.67,
2021/03/15(15:55:14),-0.003,0.1,
2021/03/15(15:55:14),0.0,0.63,
2021/03/15(15:55:15),-0.002,0.64,
2021/03/15(15:55:15),-0.003,0.27,
2021/03/15(15:55:15),-0.001,-1.0,
2021/03/15(15:55:15),0.001,0.44,
2021/03/15(15:55:15),-0.002,-0.31,
2021/03/15(15:55:16),-0.004,-0.45,
2021/03/15(15:55:16),-0.004,-0.22,
2021/03/15(15:55:16),-0.001,-0.31,
2021/03/15(15:55:16),-0.0,-0.79,
2021/03/15(15:55:16),0.001,0.57,
2021/03/15(15:55:17),0.0,0.89,
2021/03/15(15:55:17),0.001,-0.58,
2021/03/15(15:55:17),-0.002,-0.98,
2021/03/15(15:55:17),-0.002,0.52,
2021/03/15(15:55:17),-0.002,0.87,
2021/03/15(15:55:18),-0.005,0.07,
2021/03/15(15:55:18),-0.002,-0.68,
2021/03/15(15:55:18),-0.002,0.03,
2021/03/15(15:55:18),-0.004,-0.73,
2021/03/15(15:55:18),-0.001,0.85,
2021/03/15(15:55:19),-0.001,-0.81,
2021/03/15(15:55:19),-0.005,-0.35,
2021/03/15(15:55:19),-0.005,-0.83,
2021/03/15(15:55:19),-0.002,0.93,
2021/03/15(15:55:19),-0.002,0.34,
2021/03/15(15:55:19),-0.002,0.57,
2021/03/15(15:55:20),-0.001,0.45,
2021/03/15(15:55:20),-0.001,-0.88,
2021/03/15(15:55:20),-0.002,0.69,
2021/03/15(15:55:20),-0.003,-0.7,
2021/03/15(15:55:20),-0.002,0.49,
2021/03/15(15:55:21),-0.001,0.9,
2021/03/15(15:55:21),-0.002,-0.92,
2021/03/15(15:55:21),-0.004,-0.28,
2021/03/15(15:55:21),-0.0,0.17,
2021/03/15(15:55:21),-0.001,-0.89,
2021/03/15(15:55:22),-0.001,0.31,
2021/03/15(15:55:22),-0.001,-0.32,
2021/03/15(15:55:22),-0.001,-0.99,
2021/03/15(15:55:22),-0.002,0.37,
2021/03/15(15:55:22),-0.004,0.78,
2021/03/15(15:55:23),-0.0,0.94,
2021/03/15(15:55:23),-0.0,0.83,
2021/03/15(15:55:23),-0.002,-0.16,
2021/03/15(15:55:23),-0.001,0.87,
2021/03/15(15:55:23),-0.001,0.69,
2021/03/15(15:55:24),-0.001,0.62,
2021/03/15(15:55:24),-0.002,0.48,
2021/03/15(15:55:24),-0.004,-0.7,
2021/03/15(15:55:24),-0.001,0.94,
2021/03/15(15:55:24),0.0,-0.5,
2021/03/15(15:55:25),-0.003,-0.85,
2021/03/15(15:55:25),-0.001,0.91,
2021/03/15(15:55:25),-0.003,0.71,
2021/03/15(15:55:25),0.0,-0.99,
2021/03/15(15:55:25),0.001,-0.9,
2021/03/15(15:55:25),-0.002,0.92,
2021/03/15(15:55:26),-0.002,0.28,
2021/03/15(15:55:26),-0.005,0.12,
2021/03/15(15:55:26),-0.002,0.39,
2021/03/15(15:55:26),-0.001,-0.49,
2021/03/15(15:55:26),-0.003,-0.36,
2021/03/15(15:55:27),-0.002,-0.89,
2021/03/15(15:55:27),-0.001,0.91,
2021/03/15(15:55:27),-0.003,-0.59,
2021/03/15(15:55:27),-0.002,0.97,
2021/03/15(15:55:27),-0.001,-0.94,
2021/03/15(15:55:28),-0.0,0.11,
2021/03/15(15:55:28),-0.002,-0.18,
2021/03/15(15:55:28),-0.002,0.18,
2021/03/15(15:55:28),0.0,-0.97,
2021/03/15(15:55:28),-0.0,-0.92,
2021/03/15(15:55:29),-0.001,0.37,
2021/03/15(15:55:29),-0.001,-0.01,
2021/03/15(15:55:29),0.0,-0.51,
2021/03/15(15:55:29),-0.001,-0.82,
2021/03/15(15:55:29),-0.002,-0.25,
2021/03/15(15:55:30),0.0,-0.19,
2021/03/15(15:55:30),-0.002,0.3,
2021/03/15(15:55:30),-0.004,0.28,
2021/03/15(15:55:30),-0.002,0.97,
2021/03/15(15:55:30),-0.003,-0.39,
2021/03/15(15:55:31),-0.003,0.37,
2021/03/15(15:55:31),-0.003,0.95,
2021/03/15(15:55:31),-0.002,-0.93,
2021/03/15(15:55:31),-0.001,0.25,
2021/03/15(15:55:31),-0.003,-0.34,
2021/03/15(15:55:31),0.001,-0.5,
2021/03/15(15:55:32),-0.003,-0.25,
2021/03/15(15:55:32),-0.003,-0.35,
2021/03/15(15:55:32),-0.003,-0.71,
2021/03/15(15:55:32),-0.002,0.73,
2021/03/15(15:55:32),-0.003,0.56,
2021/03/15(15:55:33),0.001,0.53,
2021/03/15(15:55:33),-0.001,0.52,
2021/03/15(15:55:33),-0.0,0.62,
2021/03/15(15:55:33),-0.003,-0.89,
2021/03/15(15:55:33),-0.004,-0.06,
2021/03/15(15:55:34),-0.001,-0.18,
2021/03/15(15:55:34),-0.002,-0.91,
2021/03/15(15:55:34),-0.001,-0.56,
2021/03/15(15:55:34),-0.005,0.65,
2021/03/15(15:55:34),-0.003,-0.97,
2021/03/15(15:55:35),-0.002,-0.96,
2021/03/15(15:55:35),-0.003,0.55,
2021/03/15(15:55:35),-0.004,0.75,
2021/03/15(15:55:35),-0.006,0.63,
2021/03/15(15:55:35),-0.002,0.11,
2021/03/15(15:55:36),-0.003,0.87,
2021/03/15(15:55:36),-0.002,-0.23,
2021/03/15(15:55:36),-0.002,-0.1,
2021/03/15(15:55:36),-0.002,-0.8,
2021/03/15(15:55:36),-0.002,0.9,
2021/03/15(15:55:36),-0.004,0.11,
2021/03/15(15:55:37),-0.001,-0.38,
2021/03/15(15:55:37),-0.003,-0.31,
2021/03/15(15:55:37),-0.004,-0.22,
2021/03/15(15:55:37),-0.003,0.57,
2021/03/15(15:55:37),-0.003,-0.5,
2021/03/15(15:55:38),-0.002,-0.02,
2021/03/15(15:55:38),-0.004,0.68,
2021/03/15(15:55:38),-0.002,0.01,
2021/03/15(15:55:38),-0.003,-0.12,
2021/03/15(15:55:38),-0.002,-0.19,
2021/03/15(15:55:39),-0.003,0.11,
2021/03/15(15:55:39),-0.007,-0.56,
2021/03/15(15:55:39),-0.0,0.96,
2021/03/15(15:55:39),-0.003,-0.44,
2021/03/15(15:55:39),-0.001,-0.38,
2021/03/15(15:55:40),-0.003,-0.61,
2021/03/15(15:55:40),-0.003,-0.13,
2021/03/15(15:55:40),-0.004,0.0,
2021/03/15(15:55:40),-0.001,0.56,
2021/03/15(15:55:40),0.0,0.46,
2021/03/15(15:55:41),0.002,-0.67,
2021/03/15(15:55:41),0.002,0.9,
2021/03/15(15:55:41),-0.003,-0.42,
2021/03/15(15:55:41),0.001,0.94,
2021/03/15(15:55:41),-0.002,-0.03,
2021/03/15(15:55:42),-0.001,-0.65,
2021/03/15(15:55:42),-0.0,0.68,
2021/03/15(15:55:42),-0.001,-0.36,
2021/03/15(15:55:42),-0.004,0.88,
2021/03/15(15:55:42),-0.003,-0.17,
2021/03/15(15:55:43),-0.003,-0.69,
2021/03/15(15:55:43),0.001,0.56,
2021/03/15(15:55:43),-0.001,-0.88,
2021/03/15(15:55:43),0.001,0.52,
2021/03/15(15:55:43),0.0,-0.19,
2021/03/15(15:55:44),0.001,-0.65,
2021/03/15(15:55:44),-0.0,-0.76,
2021/03/15(15:55:44),-0.001,-0.34,
2021/03/15(15:55:44),-0.0,0.28,
2021/03/15(15:55:44),-0.0,0.33,
2021/03/15(15:55:45),-0.0,0.03,
2021/03/15(15:55:45),-0.001,-0.12,
2021/03/15(15:55:45),-0.002,-0.11,
2021/03/15(15:55:45),-0.0,-0.19,
2021/03/15(15:55:45),-0.003,0.23,
2021/03/15(15:55:45),-0.003,-0.48,
2021/03/15(15:55:46),-0.002,0.61,
2021/03/15(15:55:46),-0.003,0.01,
2021/03/15(15:55:46),-0.006,0.93,
2021/03/15(15:55:46),-0.004,-0.87,
2021/03/15(15:55:46),-0.004,-0.74,
2021/03/15(15:55:47),-0.001,0.56,
2021/03/15(15:55:47),-0.005,0.06,
2021/03/15(15:55:47),-0.005,0.64,
2021/03/15(15:55:47),-0.001,0.06,
2021/03/15(15:55:47),-0.003,0.19,
2021/03/15(15:55:48),-0.003,0.34,
2021/03/15(15:55:48),-0.002,0.92,
2021/03/15(15:55:48),-0.002,0.94,
2021/03/15(15:55:48),0.001,-0.57,
2021/03/15(15:55:48),-0.002,-0.73,
2021/03/15(15:55:49),-0.002,0.64,
2021/03/15(15:55:49),-0.002,0.66,
2021/03/15(15:55:49),-0.002,-0.16,
2021/03/15(15:55:49),-0.003,0.21,
2021/03/15(15:55:49),0.0,-0.3,
2021/03/15(15:55:50),-0.002,0.92,
2021/03/15(15:55:50),-0.001,0.29,
2021/03/15(15:55:50),-0.001,0.47,
2021/03/15(15:55:50),-0.004,0.8,
2021/03/15(15:55:50),-0.002,-0.03,
2021/03/15(15:55:51),0.005,0.4,
2021/03/15(15:55:51),-0.003,-1.0,
2021/03/15(15:55:51),-0.004,0.81,
2021/03/15(15:55:51),-0.003,0.75,
2021/03/15(15:55:51),-0.0,0.02,
2021/03/15(15:55:51),-0.002,-0.89,
2021/03/15(15:55:52),-0.005,-0.25,
2021/03/15(15:55:52),-0.002,0.98,
2021/03/15(15:55:52),-0.003,0.37,
2021/03/15(15:55:52),-0.004,0.86,
2021/03/15(15:55:52),-0.003,0.04,
2021/03/15(15:55:53),-0.005,-0.41,
2021/03/15(15:55:53),-0.001,0.95,
2021/03/15(15:55:53),-0.003,-0.19,
2021/03/15(15:55:53),-0.0,-0.32,
2021/03/15(15:55:53),-0.002,-0.22,
2021/03/15(15:55:54),-0.0,0.04,
2021/03/15(15:55:54),-0.004,0.26,
2021/03/15(15:55:54),-0.002,0.4,
2021/03/15(15:55:54),-0.001,0.08,
2021/03/15(15:55:54),-0.002,-0.41,
2021/03/15(15:55:55),-0.001,-0.03,
2021/03/15(15:55:55),-0.004,-0.82,
2021/03/15(15:55:55),-0.003,0.57,
2021/03/15(15:55:55),-0.003,0.21,
2021/03/15(15:55:55),-0.003,-0.29,
2021/03/15(15:55:56),-0.003,-0.78,
2021/03/15(15:55:56),-0.003,0.52,
2021/03/15(15:55:56),-0.002,0.49,
2021/03/15(15:55:56),-0.002,0.04,
2021/03/15(15:55:56),-0.004,-0.13,
2021/03/15(15:55:56),-0.0,-0.86,
2021/03/15(15:55:57),-0.001,-0.41,
2021/03/15(15:55:57),-0.002,-0.24,
2021/03/15(15:55:57),-0.005,-0.84,
2021/03/15(15:55:57),-0.002,-0.28,
2021/03/15(15:55:57),-0.002,-0.58,
2021/03/15(15:55:58),-0.003,0.14,
2021/03/15(15:55:58),-0.003,0.29,
2021/03/15(15:55:58),-0.002,0.87,
2021/03/15(15:55:58),-0.003,0.31,
2021/03/15(15:55:58),-0.004,0.85,
2021/03/15(15:55:59),-0.0,0.19,
2021/03/15(15:55:59),-0.003,-0.31,
2021/03/15(15:55:59),-0.005,-0.47,
2021/03/15(15:55:59),-0.002,-0.59,
2021/03/15(15:55:59),-0.002,0.48,
2021/03/15(15:56:00),-0.002,-0.74,
2021/03/15(15:56:00),-0.003,0.28,
2021/03/15(15:56:00),0.002,0.63,
2021/03/15(15:56:00),0.002,0.47,
2021/03/15(15:56:00),-0.003,0.31,
2021/03/15(15:56:01),-0.002,-0.1,
2021/03/15(15:56:01),-0.002,0.23,
2021/03/15(15:56:01),-0.003,0.29,
2021/03/15(15:56:01),-0.002,0.83,
2021/03/15(15:56:01),-0.001,0.74,
2021/03/15(15:56:02),-0.001,0.46,
2021/03/15(15:56:02),-0.002,0.31,
2021/03/15(15:56:02),-0.001,0.55,
2021/03/15(15:56:02),0.001,-0.21,
2021/03/15(15:56:02),-0.003,-0.16,
2021/03/15(15:56:02),-0.005,-0.26,
2021/03/15(15:56:03),-0.003,0.85,
2021/03/15(15:56:03),-0.004,0.45,
2021/03/15(15:56:03),-0.001,0.0,
2021/03/15(15:56:03),-0.001,0.08,
2021/03/15(15:56:03),-0.003,0.12,
2021/03/15(15:56:04),-0.003,0.5,
2021/03/15(15:56:04),-0.002,0.85,
2021/03/15(15:56:04),-0.003,0.49,
2021/03/15(15:56:04),0.0,0.68,
2021/03/15(15:56:04),-0.001,0.96,
2021/03/15(15:56:05),-0.002,-0.27,
2021/03/15(15:56:05),-0.001,-0.15,
2021/03/15(15:56:05),0.001,-0.81,
2021/03/15(15:56:05),-0.001,0.04,
2021/03/15(15:56:05),0.001,-0.71,
2021/03/15(15:56:06),0.001,-0.06,
2021/03/15(15:56:06),-0.003,-0.69,
2021/03/15(15:56:06),-0.001,-0.31,
2021/03/15(15:56:06),-0.001,0.99,
2021/03/15(15:56:06),-0.0,0.45,
2021/03/15(15:56:07),0.001,-0.45,
2021/03/15(15:56:07),-0.0,-0.8,
2021/03/15(15:56:07),-0.001,0.75,
2021/03/15(15:56:07),0.003,0.68,
2021/03/15(15:56:07),-0.002,0.67,
2021/03/15(15:56:08),-0.005,0.44,
2021/03/15(15:56:08),-0.002,0.9,
2021/03/15(15:56:08),-0.002,0.25,
2021/03/15(15:56:08),-0.002,0.43,
2021/03/15(15:56:08),-0.002,0.12,
2021/03/15(15:56:08),-0.004,-0.04,
2021/03/15(15:56:09),-0.003,-0.37,
2021/03/15(15:56:09),-0.004,-0.73,
2021/03/15(15:56:09),-0.003,0.03,
2021/03/15(15:56:09),-0.001,-0.57,
2021/03/15(15:56:09),0.0,-1.0,
2021/03/15(15:56:10),-0.003,0.29,
2021/03/15(15:56:10),-0.0,0.97,
2021/03/15(15:56:10),-0.003,0.16,
2021/03/15(15:56:10),-0.001,0.79,
2021/03/15(15:56:10),-0.002,-0.52,
2021/03/15(15:56:11),-0.002,0.48,
2021/03/15(15:56:11),-0.002,0.6,
2021/03/15(15:56:11),0.0,0.92,
2021/03/15(15:56:11),0.001,0.17,
2021/03/15(15:56:11),-0.002,0.88,
2021/03/15(15:56:12),-0.005,0.45,
2021/03/15(15:56:12),-0.001,0.79,
2021/03/15(15:56:12),-0.003,-0.25,
2021/03/15(15:56:12),-0.001,0.53,
2021/03/15(15:56:12),-0.004,0.4,
2021/03/15(15:56:13),-0.003,-0.73,
2021/03/15(15:56:13),-0.001,0.56,
